label,length,n_vowel_chars,vowel_ratio,n_vowels,n_constant_chars,n_constants,vowel_constant_convs,n_nums,num_ratio,alpha_numer_convs,n_other_chars,max_consecutive_chars,entropy,n_ip,n_mx,n_ptr,n_ns,ns_similarity,n_countries,mean_TTL,stdev_TTL,n_labels,life_time,active_time,rv
1,12,5,0.416667,3,7,6,0.818182,0,0,0,0,1,3.08496,0,0,0,0,0,0,0,0,0,0,0,89.3541
1,10,5,0.5,3,5,4,0.777778,0,0,0,0,1,2.64644,2,0,2,2,1,2,2399.67,1696.82,10,0,0,44.9463
1,6,2,0.333333,2,4,3,0.8,0,0,0,0,1,2.25163,0,0,0,0,0,0,0,0,0,0,0,34.4987
1,12,4,0.333333,4,8,7,0.727273,0,0,0,0,1,3.4183,0,0,0,0,0,0,0,0,0,0,0,61.5685
1,10,3,0.3,2,7,6,0.666667,0,0,0,0,1,2.92193,1,0,0,2,1,1,52864,26503.6,42,731,369,48.6904
1,16,5,0.3125,3,11,8,0.666667,0,0,0,0,2,3.375,0,0,0,0,0,0,0,0,0,0,0,182.966
1,8,4,0.5,2,4,3,1,0,0,0,0,1,2.25,0,0,0,0,0,0,0,0,0,0,0,44.0005
1,4,2,0.5,2,2,1,0.666667,0,0,0,0,1,1.5,1,1,1,4,0.966667,1,3599.67,0.471405,0,0,0,11.7465
1,16,6,0.375,3,9,7,0.666667,1,0.0625,0.133333,0,1,3.25,1,1,1,2,1,1,3599.67,0.471405,160,2557,1811,131.402
1,16,6,0.375,2,8,5,0.857143,0,0,0,1,1,3,3,0,0,0,0,1,299.667,0.471405,0,0,0,72.9646
1,11,2,0.181818,2,9,6,0.4,0,0,0,0,1,2.73216,1,10,1,2,1,1,14400,0,749,0,0,79.3724
1,10,4,0.4,3,6,4,0.666667,0,0,0,0,2,2.72193,0,0,0,0,0,0,0,0,0,0,0,51.0622
1,10,3,0.3,3,7,5,0.666667,0,0,0,0,2,2.92193,2,1,1,2,1,2,9599.67,6787.99,0,0,0,48.3474
1,16,5,0.3125,5,11,7,0.666667,0,0,0,0,1,3.45282,1,4,1,2,1,1,2204.67,1104.13,0,731,366,137.22
1,7,3,0.428571,3,4,4,0.5,0,0,0,0,1,2.80735,0,0,0,0,0,0,0,0,0,0,0,18.9492
1,7,3,0.428571,3,4,4,0.5,0,0,0,0,1,2.80735,0,0,0,0,0,0,0,0,0,0,0,18.9492
1,12,3,0.25,2,8,5,0.6,0,0,0,0,3,2.85539,1,1,1,2,1,1,599.667,0.471405,0,2192,2109,41.3194
1,8,4,0.5,2,4,2,0.714286,0,0,0,0,2,1.90564,0,0,0,0,0,0,0,0,0,366,5,28.0426
1,6,3,0.5,2,3,1,1,0,0,0,0,1,1.45915,0,0,0,0,0,0,0,0,0,0,0,25.9411
1,12,4,0.333333,3,7,4,0.7,0,0,0,0,1,2.85539,1,1,0,2,1,1,14400,0,7,1461,1096,40.3665
1,8,4,0.5,3,4,3,0.714286,0,0,0,0,1,2.5,2,1,2,3,0.941176,2,2399.67,1696.82,3124,365,0,42.6543
1,16,6,0.375,3,9,7,0.857143,0,0,0,0,1,3.32782,1,0,1,0,0,1,14399.7,0.471405,0,0,0,88.2901
1,12,4,0.333333,4,8,6,0.727273,0,0,0,0,1,3.18872,1,1,1,2,1,1,14399.7,0.471405,366,0,0,74.3362
1,8,2,0.25,2,6,5,0.571429,0,0,0,0,1,2.75,1,1,1,2,1,1,14399.7,0.471405,210,731,0,40.6645
1,19,7,0.368421,5,12,7,0.777778,0,0,0,0,1,3.43162,1,1,1,2,1,1,14399.7,0.471405,385,1827,1460,169.047
1,41,15,0.365854,4,22,11,0.692308,3,0.0731707,0.0512821,0,2,3.85086,3,0,1,2,1,2,39.6667,28.0515,0,2191,328,280.806
1,35,4,0.114286,2,12,9,0.212121,15,0.428571,0.0606061,3,1,4.1043,3,0,3,0,0,2,13,9.20145,100,4018,718,89.6676
1,28,7,0.25,2,18,10,0.538462,1,0.0357143,0.0384615,1,1,3.66899,2,0,2,0,0,2,2399.67,1696.82,39,365,0,198.627
1,9,2,0.222222,2,5,3,0.428571,1,0.111111,0.285714,0,3,2.6416,0,0,0,0,0,0,0,0,0,365,365,22.3557
1,14,5,0.357143,3,8,6,0.583333,0,0,0,0,1,3.23593,0,0,0,0,0,0,0,0,0,0,0,81.2891
1,21,4,0.190476,3,6,6,0.333333,9,0.428571,0.111111,0,1,3.82089,2,0,2,0,0,2,79.6667,56.3343,94,4748,3795,26.8314
1,21,4,0.190476,3,6,6,0.333333,9,0.428571,0.111111,0,1,4.01137,2,0,2,0,0,2,79.6667,56.3343,113,0,0,27.6614
1,21,4,0.190476,3,6,6,0.333333,9,0.428571,0.111111,0,1,4.01137,2,0,2,0,0,2,79.6667,56.3343,151,0,0,30.4163
1,21,4,0.190476,3,6,6,0.333333,9,0.428571,0.111111,0,1,3.74899,2,0,2,0,0,2,79.6667,56.3343,541,4748,3795,25.8838
1,21,4,0.190476,3,6,6,0.333333,9,0.428571,0.111111,0,1,3.6897,2,0,2,0,0,2,79.6667,56.3343,151,0,0,32.7907
1,17,9,0.529412,4,8,7,0.8125,0,0,0,0,1,3.21953,2,1,2,2,1,2,9599.67,6787.99,120,365,20,111.001
1,12,3,0.25,3,8,6,0.6,0,0,0,0,3,3.18872,1,1,1,2,1,1,599.667,0.471405,353,0,0,55.9504
1,21,9,0.428571,4,11,7,0.736842,0,0,0,0,1,3.42733,3,0,0,0,0,1,299.667,0.471405,24,365,7,118.556
1,12,5,0.416667,3,6,4,0.7,0,0,0,0,2,2.9183,2,0,3,0,0,1,262.333,52.5632,362,11322,8029,102.098
1,17,3,0.176471,3,10,7,0.333333,3,0.176471,0.4,0,2,3.49923,0,0,0,0,0,0,0,0,0,0,0,41.009
1,11,4,0.363636,2,7,4,0.8,0,0,0,0,1,2.48171,1,0,1,2,1,1,64799.7,30547.5,25,0,0,105.092
1,25,11,0.44,5,13,9,0.782609,0,0,0,0,1,3.70347,1,0,1,0,0,1,14399.7,0.471405,0,5114,4746,161.911
1,14,6,0.428571,4,8,7,0.769231,0,0,0,0,1,3.37878,1,1,2,3,0.947368,1,14399.7,0.471405,0,1461,1073,93.9425
1,13,4,0.307692,3,9,6,0.666667,0,0,0,0,2,3.08506,0,0,0,0,0,0,0,0,0,0,0,69.5558
1,19,8,0.421053,4,10,8,0.588235,0,0,0,0,1,3.51109,3,0,4,0,0,2,199.667,141.186,106,7670,7272,133.198
1,30,9,0.3,4,19,9,0.5,0,0,0,1,1,3.75591,2,0,1,0,0,2,159.667,112.902,0,8400,7933,236.42
1,17,7,0.411765,4,10,8,0.8125,0,0,0,0,1,3.45482,1,1,1,2,1,1,599.667,0.471405,525,1096,690,77.4229
1,16,6,0.375,4,10,7,0.666667,0,0,0,0,2,3.375,0,0,0,0,0,0,0,0,0,0,0,72.9465
1,13,5,0.384615,2,8,5,0.833333,0,0,0,0,1,2.56545,1,0,1,2,1,1,3599.67,0.471405,125,366,320,68.3122
1,7,1,0.142857,1,6,5,0.333333,0,0,0,0,1,2.52164,1,1,1,3,0.909091,1,3599.67,0.471405,354,3288,3288,9.86143
1,4,1,0.25,1,2,2,0.333333,1,0.25,0.333333,0,1,2,1,0,0,2,1,1,599.667,0.471405,494,731,348,2.5025
1,5,1,0.2,1,4,4,0.5,0,0,0,0,1,2.32193,1,0,0,3,0.790561,1,64799.7,30547.5,247,2922,1101,6.22739
1,25,2,0.08,1,22,9,0.0869565,0,0,0,0,3,3.23908,2,0,2,0,0,1,899.667,0.471405,545,5478,4936,26.8518
1,9,1,0.111111,1,7,5,0.285714,0,0,0,0,2,2.72548,4,0,4,0,0,1,59.6667,0.471405,0,4383,2049,5.05247
1,27,5,0.185185,4,11,9,0.32,8,0.296296,0.16,2,1,4.31044,0,0,0,0,0,0,0,0,0,2922,1734,74.3862
1,12,3,0.25,1,7,6,0.6,1,0.0833333,0.2,0,1,3.02206,0,0,0,0,0,0,0,0,0,0,0,36.7598
1,10,5,0.5,3,5,3,0.777778,0,0,0,0,1,2.44644,0,0,0,0,0,0,0,0,0,0,0,55.9516
1,10,4,0.4,3,6,5,0.888889,0,0,0,0,1,2.92193,0,0,0,0,0,0,0,0,0,731,28,46.5522
1,6,2,0.333333,2,4,4,0.8,0,0,0,0,1,2.58496,1,1,0,2,1,1,14399.7,0.471405,0,0,0,25.2667
1,13,5,0.384615,4,8,6,0.75,0,0,0,0,1,3.18083,1,5,1,4,0.854497,1,3599.67,0.471405,1798,8400,8140,59.4515
1,6,2,0.333333,2,4,4,0.8,0,0,0,0,1,2.58496,0,0,0,0,0,0,0,0,0,0,0,11.6735
1,65,14,0.215385,5,38,17,0.409836,6,0.0923077,0.0327869,4,2,4.624,3,5,4,0,0,2,199.667,141.186,1,5843,5447,148.286
1,12,3,0.25,3,9,8,0.545455,0,0,0,0,1,3.4183,1,1,1,2,1,1,14399.7,0.471405,20,1826,1223,91.8387
1,8,3,0.375,2,5,5,0.428571,0,0,0,0,1,2.75,0,0,0,0,0,0,0,0,0,0,0,54.6672
1,10,4,0.4,4,6,6,0.666667,0,0,0,0,1,3.32193,0,0,0,0,0,0,0,0,0,0,0,22.2583
1,4,1,0.25,1,3,3,0.666667,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,12.226
1,10,4,0.4,3,6,5,0.666667,0,0,0,0,1,2.92193,1,1,1,2,1,1,14399.7,0.471405,336,0,0,69.992
1,14,4,0.285714,2,10,9,0.615385,0,0,0,0,2,3.32486,1,1,1,2,1,1,14399.5,0.5,22,365,0,95.0923
1,12,4,0.333333,3,7,4,0.636364,0,0,0,1,1,2.85539,4,0,1,2,1,2,199.667,141.186,50,365,0,87.5312
1,12,3,0.25,2,9,7,0.272727,0,0,0,0,2,3.08496,1,1,1,2,1,1,14399.7,0.471405,0,0,356,30.5583
1,9,2,0.222222,2,6,4,0.5,0,0,0,1,2,2.6416,0,0,0,0,0,0,0,0,0,0,0,49.636
1,22,4,0.181818,3,16,12,0.4,0,0,0,1,1,3.97057,1,1,2,2,1,1,3383.33,305.706,5852,0,0,55.0055
1,6,2,0.333333,2,4,4,0.4,0,0,0,0,1,2.58496,0,0,0,0,0,0,0,0,0,0,0,11.0948
1,9,3,0.333333,2,6,5,0.5,0,0,0,0,1,2.72548,0,0,0,0,0,0,0,0,0,0,0,44.6039
1,5,2,0.4,2,3,3,0.75,0,0,0,0,1,2.32193,0,0,0,0,0,0,0,0,0,0,0,8.25069
1,7,2,0.285714,1,4,4,0.333333,1,0.142857,0.166667,0,2,2.52164,0,0,0,0,0,0,0,0,0,0,0,13.2303
1,7,2,0.285714,1,4,4,0.333333,1,0.142857,0.166667,0,2,2.52164,0,0,0,0,0,0,0,0,0,0,0,13.2303
1,11,2,0.181818,2,9,6,0.4,0,0,0,0,2,2.84535,1,1,0,2,1,1,14399.7,0.471405,2779,731,346,90.2769
1,8,4,0.5,3,3,3,0.428571,0,0,0,1,1,2.75,2,0,1,2,1,2,35999.7,36713.1,18,0,0,31.2777
1,6,1,0.166667,1,4,3,0.4,1,0.166667,0.2,0,2,2.25163,0,0,0,0,0,0,0,0,0,0,0,9.94075
1,11,3,0.272727,3,8,5,0.6,0,0,0,0,2,2.84535,0,0,0,0,0,0,0,0,0,0,0,65.723
1,11,3,0.272727,3,8,5,0.6,0,0,0,0,2,2.84535,0,0,0,0,0,0,0,0,0,0,0,65.723
1,11,3,0.272727,3,8,5,0.6,0,0,0,0,2,2.84535,0,0,0,0,0,0,0,0,0,0,0,65.723
1,11,3,0.272727,3,8,5,0.6,0,0,0,0,2,2.84535,0,0,0,0,0,0,0,0,0,0,0,65.723
1,11,3,0.272727,3,8,5,0.6,0,0,0,0,2,2.84535,0,0,0,0,0,0,0,0,0,0,0,65.723
1,13,4,0.307692,3,9,6,0.666667,0,0,0,0,2,3.02699,0,0,0,0,0,0,0,0,0,0,0,129.397
1,13,4,0.307692,3,9,6,0.666667,0,0,0,0,2,3.02699,0,0,0,0,0,0,0,0,0,0,0,129.397
1,13,4,0.307692,3,9,6,0.666667,0,0,0,0,2,3.02699,0,0,0,0,0,0,0,0,0,0,0,129.397
1,13,4,0.307692,3,9,6,0.666667,0,0,0,0,2,3.02699,0,0,0,0,0,0,0,0,0,0,0,129.397
1,13,4,0.307692,3,9,6,0.666667,0,0,0,0,2,3.02699,0,0,0,0,0,0,0,0,0,0,0,129.397
1,12,3,0.25,3,9,7,0.545455,0,0,0,0,1,3.25163,1,1,1,3,0.941176,1,1799.67,0.471405,0,1096,1096,72.1999
1,10,4,0.4,3,6,5,0.555556,0,0,0,0,1,2.92193,1,1,0,2,1,1,3599.67,0.471405,128,4383,4383,68.5809
1,8,2,0.25,2,6,6,0.285714,0,0,0,0,1,3,1,1,1,3,0.952381,1,14399.7,0.471405,173,0,0,42.9563
1,15,4,0.266667,2,11,8,0.428571,0,0,0,0,2,3.1899,1,10,4,2,1,1,14399.7,0.471405,0,3652,998,100.598
1,7,1,0.142857,1,6,5,0.166667,0,0,0,0,2,2.52164,1,1,1,2,1,1,1199.67,0.471405,68,365,0,13.6989
1,7,1,0.142857,1,6,6,0.333333,0,0,0,0,1,2.80735,1,1,1,2,1,1,1199.67,0.471405,620,0,0,23.0908
1,11,2,0.181818,2,5,5,0.3,4,0.363636,0.1,0,1,3.27761,0,0,0,0,0,0,0,0,0,0,0,54.852
1,7,2,0.285714,2,5,5,0.5,0,0,0,0,1,2.80735,1,1,0,2,1,1,10799.7,0.471405,498,0,0,34.5048
1,8,1,0.125,1,7,7,0.285714,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,26.1224
1,12,3,0.25,3,9,8,0.363636,0,0,0,0,2,3.4183,0,0,0,3,0,0,0,0,0,731,366,62.3136
1,16,5,0.3125,4,11,8,0.533333,0,0,0,0,2,3.5,0,0,0,0,0,0,0,0,0,0,0,102.029
1,13,3,0.230769,2,9,8,0.5,1,0.0769231,0.0833333,0,1,3.39275,0,0,0,0,0,0,0,0,0,0,0,40.4869
1,8,2,0.25,1,6,6,0.571429,0,0,0,0,1,2.75,0,0,0,0,0,0,0,0,0,0,0,30.1828
1,7,2,0.285714,1,5,5,0.333333,0,0,0,0,2,2.52164,0,0,0,0,0,0,0,0,0,0,0,20.2831
1,14,4,0.285714,3,10,7,0.615385,0,0,0,0,1,3.09307,1,1,1,2,1,1,3599.67,0.471405,136,1096,354,144.301
1,11,3,0.272727,3,7,6,0.6,0,0,0,1,1,3.27761,3,2,3,4,0.673947,1,48.3333,10.7806,452,2192,1429,30.563
1,7,2,0.285714,2,5,4,0.666667,0,0,0,0,2,2.52164,0,0,0,0,0,0,0,0,0,0,0,27.5421
1,16,4,0.25,3,12,10,0.466667,0,0,0,0,1,3.625,0,0,0,0,0,0,0,0,0,0,0,47.9463
1,9,2,0.222222,2,7,6,0.5,0,0,0,0,1,2.9477,0,0,0,0,0,0,0,0,0,0,0,51.619
1,5,1,0.2,1,4,3,0.5,0,0,0,0,1,1.92193,0,0,0,0,0,0,0,0,0,0,0,17.9587
1,14,5,0.357143,4,9,8,0.769231,0,0,0,0,1,3.52164,3,2,0,2,1,1,299.667,0.471405,641,365,34,77.8126
1,5,2,0.4,2,3,3,0.75,0,0,0,0,1,2.32193,1,1,1,2,1,1,3599.67,0.471405,17,0,0,23.9324
1,16,8,0.5,5,8,7,0.733333,0,0,0,0,1,3.45282,1,1,1,2,1,1,14437.7,9066.91,267,4018,3652,126.019
1,10,3,0.3,3,6,5,0.625,0,0,0,0,1,3.12193,1,0,0,0,0,1,599.667,0.471405,0,0,0,17.9805
1,11,3,0.272727,3,5,4,0.5,3,0.272727,0.1,0,1,3.27761,0,0,0,0,0,0,0,0,0,0,0,42.3953
1,9,2,0.222222,2,7,5,0.5,0,0,0,0,1,2.72548,0,0,0,0,0,0,0,0,0,366,0,50.177
1,8,3,0.375,2,5,4,0.714286,0,0,0,0,1,2.5,0,0,0,0,0,0,0,0,0,0,0,29.4728
1,8,3,0.375,2,5,4,0.714286,0,0,0,0,1,2.5,1,0,0,0,0,1,299.667,0.471405,7,0,0,29.4728
1,8,3,0.375,2,5,4,0.714286,0,0,0,0,1,2.5,1,0,0,0,0,1,299.667,0.471405,7,0,0,29.4728
1,8,3,0.375,2,5,4,0.714286,0,0,0,0,1,2.5,1,0,0,0,0,1,299.667,0.471405,0,0,0,29.4728
1,8,3,0.375,2,5,4,0.714286,0,0,0,0,1,2.5,1,1,0,0,0,1,299.667,0.471405,7,0,0,29.4728
1,7,2,0.285714,1,5,5,0.666667,0,0,0,0,1,2.52164,0,0,0,0,0,0,0,0,0,0,0,22.7656
1,11,4,0.363636,2,6,6,0.5,1,0.0909091,0.1,0,1,3.02717,0,0,0,0,0,0,0,0,0,0,0,39.5366
1,13,5,0.384615,3,8,6,0.666667,0,0,0,0,1,3.02699,0,0,0,0,0,0,0,0,0,0,0,82.3377
1,23,8,0.347826,3,14,8,0.666667,0,0,0,0,1,3.46858,0,0,0,0,0,0,0,0,0,0,0,169.229
1,11,3,0.272727,3,8,7,0.6,0,0,0,0,1,3.27761,1,0,0,2,1,1,299.667,0.471405,16,365,0,88.1155
1,7,2,0.285714,2,4,4,0.666667,0,0,0,1,1,2.80735,0,0,0,0,0,0,0,0,0,0,0,23.2878
1,12,4,0.333333,3,8,6,0.363636,0,0,0,0,1,3.08496,0,0,0,0,0,0,0,0,0,0,0,2.29758
1,13,5,0.384615,3,8,6,0.416667,0,0,0,0,1,3.08506,2,1,2,2,1,2,7199.67,5090.93,0,0,0,59.6878
1,26,8,0.307692,4,17,6,0.666667,0,0,0,0,1,3.2147,6,0,1,0,0,2,199.667,141.186,88,1096,701,204.879
1,7,3,0.428571,2,4,4,0.666667,0,0,0,0,2,2.52164,0,0,0,0,0,0,0,0,0,0,0,31.2552
1,26,6,0.230769,3,15,10,0.5,3,0.115385,0.0833333,1,2,3.84411,2,0,0,2,1,1,59.5,0.5,0,2191,328,116.206
1,10,3,0.3,3,7,7,0.666667,0,0,0,0,1,3.32193,0,0,0,0,0,0,0,0,0,0,0,34.4542
1,14,3,0.214286,3,8,6,0.5,2,0.142857,0.0833333,0,1,3.37878,1,0,0,0,0,1,599.667,0.471405,0,0,0,32.6004
1,8,0,0,0,8,7,0,0,0,0,0,1,2.75,0,0,0,0,0,0,0,0,0,0,0,12.6984
1,5,1,0.2,1,4,4,0.5,0,0,0,0,1,2.32193,0,0,0,0,0,0,0,0,0,366,285,13.5801
1,15,6,0.4,3,8,7,0.615385,0,0,0,0,2,3.24022,0,0,0,0,0,0,0,0,0,0,0,72.734
1,7,1,0.142857,1,6,4,0.333333,0,0,0,0,1,2.23593,1,0,0,2,1,1,599.667,0.471405,29,366,237,17.5435
1,13,3,0.230769,3,10,8,0.5,0,0,0,0,1,3.39275,1,6,1,2,1,1,14399.7,0.471405,309,2192,1446,68.3533
1,27,9,0.333333,4,18,9,0.692308,0,0,0,0,2,3.45787,2,1,2,2,1,2,9599.67,6787.99,60,3287,2923,358.269
1,25,7,0.28,3,16,11,0.521739,1,0.04,0.0869565,0,2,3.81366,1,0,1,0,0,1,119.667,0.471405,203,1826,1342,163.694
1,10,3,0.3,3,7,6,0.555556,0,0,0,0,2,3.12193,0,0,0,0,0,0,0,0,0,0,0,70.0133
1,14,3,0.214286,3,11,6,0.461538,0,0,0,0,2,2.89629,0,0,0,0,0,0,0,0,0,0,0,108.873
1,8,3,0.375,2,5,4,0.571429,0,0,0,0,1,2.5,1,1,1,2,1,1,14399.7,0.471405,20,1461,1112,34.4249
1,9,2,0.222222,2,6,6,0.5,0,0,0,1,1,3.16993,1,2,1,4,0.947368,1,3599.67,0.471405,383,1096,730,49.3311
1,25,9,0.36,5,16,11,0.541667,0,0,0,0,2,3.86347,2,1,2,2,1,2,9599.67,6787.99,2775,1461,1094,193.426
1,8,1,0.125,1,7,5,0.285714,0,0,0,0,1,2.5,1,1,1,2,1,1,14399.7,0.471405,0,0,0,46.0455
1,12,4,0.333333,3,8,7,0.727273,0,0,0,0,1,3.25163,1,1,1,4,0.928571,1,299.667,0.471405,0,0,0,119.833
1,20,7,0.35,4,13,9,0.473684,0,0,0,0,2,3.58418,0,0,0,0,0,0,0,0,0,0,0,144.86
1,9,3,0.333333,3,6,5,0.5,0,0,0,0,1,2.9477,0,0,0,0,0,0,0,0,0,0,0,73.3105
1,22,9,0.409091,4,13,9,0.714286,0,0,0,0,1,3.53831,1,1,1,2,1,1,64799.7,30547.5,796,2922,2182,238.898
1,16,5,0.3125,4,11,8,0.666667,0,0,0,0,1,3.5,0,0,0,0,0,0,0,0,0,0,0,135.149
1,11,4,0.363636,2,7,5,0.7,0,0,0,0,1,2.66353,1,1,1,2,1,1,14398.7,1.24722,0,731,274,80.7668
1,8,2,0.25,2,6,5,0.428571,0,0,0,0,1,2.75,1,1,1,2,1,1,14399.7,0.471405,56,2192,1829,54.5133
1,14,4,0.285714,2,9,5,0.5,0,0,0,0,2,2.84237,1,0,1,0,0,1,1799.67,0.471405,140,4748,4347,83.455
1,16,6,0.375,3,10,7,0.733333,0,0,0,0,1,3.25,0,0,0,0,0,0,0,0,0,0,0,138.638
1,13,6,0.461538,4,7,6,0.75,0,0,0,0,1,3.2389,1,1,1,2,1,1,10799.7,0.471405,16,1461,726,128.157
1,15,5,0.333333,2,9,8,0.692308,0,0,0,0,1,3.32323,2,0,2,0,0,2,199.667,141.186,28,0,0,55.1557
1,8,3,0.375,3,5,5,0.428571,0,0,0,0,1,3,1,0,1,2,1,1,599.667,0.471405,0,0,0,39.9282
1,26,8,0.307692,4,13,8,0.375,4,0.153846,0.0833333,0,1,3.90217,1,0,1,0,0,1,3599.67,0.471405,2357,366,224,123.713
1,14,2,0.142857,2,9,7,0.333333,1,0.0714286,0.0833333,1,1,3.46772,2,1,1,0,0,2,2399.67,1696.82,8,1096,731,14.8178
1,17,1,0.0588235,1,14,11,0.133333,0,0,0,1,1,3.73452,2,0,2,2,1,2,399.667,282.607,776,365,365,10.9653
1,7,0,0,0,6,5,0,0,0,0,1,1,2.52164,0,0,0,0,0,0,0,0,0,0,0,4.63826
1,17,3,0.176471,2,12,8,0.4,0,0,0,1,2,3.49923,2,0,2,0,0,2,399.667,282.607,0,366,346,39.1676
1,29,9,0.310345,4,18,10,0.555556,0,0,0,1,1,3.74196,2,1,1,0,0,2,2399.67,1696.82,0,731,367,116.462
1,32,10,0.3125,5,20,12,0.533333,0,0,0,1,1,4.14032,2,1,1,0,0,2,2399.67,1696.82,8,731,367,118.991
1,9,1,0.111111,1,8,6,0.25,0,0,0,0,1,2.72548,2,0,1,2,1,2,399.667,282.607,20,365,0,39.8295
1,14,1,0.0714286,1,11,6,0.166667,0,0,0,1,2,2.83524,2,0,1,2,1,2,199.667,141.186,11,731,369,22.7688
1,15,2,0.133333,2,11,7,0.307692,0,0,0,1,2,3.13291,2,1,1,0,0,2,2399.67,1696.82,8,731,367,21.7688
1,16,2,0.125,2,11,5,0.285714,1,0.0625,0.142857,1,2,2.90564,2,0,1,2,1,2,199.667,141.186,11,1096,733,21.6101
1,15,1,0.0666667,1,12,6,0.153846,0,0,0,1,2,2.86625,2,0,1,2,1,2,199.667,141.186,11,0,0,28.4174
1,14,1,0.0714286,1,11,7,0.166667,0,0,0,1,2,3.18201,2,0,1,2,1,2,150,150,11,0,0,15.2365
1,9,2,0.222222,1,6,6,0.285714,0,0,0,0,2,2.9477,1,0,1,0,0,1,0,0,0,365,2,9.68841
1,9,3,0.333333,2,6,5,0.75,0,0,0,0,1,2.72548,0,0,0,0,0,0,0,0,0,0,0,48.1236
1,20,3,0.15,3,10,8,0.315789,7,0.35,0.0526316,0,2,3.74644,1,0,1,3,0.866667,1,64799.7,30547.5,0,366,0,118.335
1,18,4,0.222222,1,10,4,0.470588,4,0.222222,0.235294,0,2,2.83659,0,0,0,0,0,0,0,0,0,0,0,110.149
1,15,5,0.333333,3,8,6,0.5,2,0.133333,0.142857,0,1,3.37356,1,0,1,0,0,1,0,0,0,0,0,72.557
1,6,2,0.333333,2,4,3,0.6,0,0,0,0,2,2.25163,1,2,1,2,1,1,599.667,0.471405,0,1826,1461,19.0017
1,8,2,0.25,2,6,5,0.571429,0,0,0,0,1,2.75,0,0,0,0,0,0,0,0,0,0,0,38.7807
1,9,2,0.222222,2,7,6,0.5,0,0,0,0,1,2.9477,0,0,0,0,0,0,0,0,0,0,0,44.1988
1,17,6,0.352941,3,10,5,0.6875,1,0.0588235,0.125,0,1,3.05748,1,1,1,4,0.823529,1,14399.7,0.471405,1,3653,3278,73.3418
1,12,4,0.333333,3,8,7,0.636364,0,0,0,0,1,3.25163,1,1,1,4,0.947368,1,14399.7,0.471405,0,365,365,61.2083
1,19,5,0.263158,4,12,7,0.411765,0,0,0,1,2,3.57662,0,0,0,0,0,0,0,0,0,0,0,114.654
1,18,6,0.333333,4,11,7,0.6875,0,0,0,0,2,3.46132,6,0,1,0,0,2,199.667,141.186,136,0,0,60.4877
1,11,2,0.181818,2,8,6,0.4,0,0,0,1,1,3.0958,2,0,1,3,0.933333,2,199.667,141.186,20,365,0,33.6492
1,26,9,0.346154,4,16,10,0.666667,0,0,0,0,2,3.69026,1,0,0,0,0,1,3599.67,0.471405,17,5114,4749,165.893
1,18,7,0.388889,4,11,9,0.588235,0,0,0,0,2,3.57243,2,0,2,3,0.9375,2,199.667,141.186,175,0,0,94.1621
1,15,6,0.4,2,9,7,0.714286,0,0,0,0,2,2.95591,1,1,0,0,0,1,299.667,0.471405,7,0,0,94.3495
1,13,5,0.384615,3,8,5,0.5,0,0,0,0,2,2.87314,0,0,0,0,0,0,0,0,0,0,0,82.7829
1,20,7,0.35,3,12,8,0.611111,0,0,0,0,2,3.24145,1,1,0,2,1,1,3599.67,0.471405,4,4018,3653,91.0214
1,6,0,0,0,6,6,0,0,0,0,0,1,2.58496,0,0,0,0,0,0,0,0,0,0,0,1.47393
1,11,2,0.181818,2,8,5,0.4,0,0,0,1,2,2.84535,2,1,2,2,1,2,2399.67,1696.82,136,0,0,66.6732
1,22,7,0.318182,2,14,9,0.6,0,0,0,0,2,3.29536,6,0,1,0,0,2,199.667,141.186,45,0,0,132.907
1,9,3,0.333333,3,6,5,0.5,0,0,0,0,1,2.9477,1,0,0,0,0,1,64799.7,30547.5,0,731,365,21.9714
1,14,3,0.214286,3,10,6,0.5,0,0,0,0,2,3.18201,0,0,0,0,0,0,0,0,0,0,0,43.8424
1,9,2,0.222222,2,7,4,0.375,0,0,0,0,1,2.41938,1,1,1,2,1,1,14399.7,0.471405,0,366,36,29.6856
1,19,5,0.263158,4,13,8,0.588235,0,0,0,0,2,3.47135,2,0,2,0,0,2,7199.67,5090.93,173,1827,1515,87.7473
1,31,10,0.322581,4,20,8,0.62069,0,0,0,0,2,3.22807,6,0,1,0,0,2,199.667,141.186,44,2192,1797,217.771
1,11,3,0.272727,2,8,5,0.6,0,0,0,0,1,2.66353,1,1,1,2,1,1,14399.7,0.471405,0,366,0,58.8786
1,17,4,0.235294,4,11,5,0.466667,0,0,0,1,2,3.12484,6,0,1,0,0,2,147,122.548,136,4748,2446,43.5796
1,30,10,0.333333,4,19,9,0.571429,0,0,0,0,2,3.5199,6,0,1,0,0,2,199.667,141.186,44,2192,1797,241.042
1,19,4,0.210526,3,12,9,0.470588,2,0.105263,0.0588235,0,1,3.78714,1,0,0,0,0,1,7290,4963.18,5,5479,5083,82.3224
1,15,4,0.266667,2,10,6,0.571429,0,0,0,1,1,3.00624,0,0,0,0,0,0,0,0,0,0,0,138.692
1,5,1,0.2,1,4,4,0.25,0,0,0,0,1,2.32193,0,0,0,0,0,0,0,0,0,0,0,5.33787
